Or_ID,Prod_Rating,Delivery_Service_Rating
ORD08431,1,3
ORD08432,5,3
ORD08433,1,2
ORD08434,4,3
ORD08435,1,5
ORD08436,5,3
ORD08437,5,1
ORD08438,4,1
ORD08439,5,4
ORD08440,2,1
ORD08441,2,1
ORD08442,5,2
ORD08443,5,1
ORD08444,4,5
ORD08445,3,5
ORD08446,2,5
ORD08447,4,1
ORD08448,4,1
ORD08449,1,3
ORD08450,1,4
ORD08451,4,4
ORD08452,4,5
ORD08453,4,1
ORD08454,2,4
ORD08455,2,3
ORD08456,4,2
ORD08457,3,2
ORD08458,1,5
ORD08459,,3
ORD08460,3,5
ORD08461,4,3
ORD08462,3,3
ORD08463,2,4
ORD08464,2,5
ORD08465,5,5
ORD08466,5,1
ORD08467,5,3
ORD08468,4,5
ORD08469,4,5
ORD08470,5,3
ORD08471,2,2
ORD08472,2,2
ORD08473,4,3
ORD08474,2,4
ORD08475,3,2
ORD08476,1,2
ORD08477,5,2
ORD08478,2,2
ORD08479,3,5
ORD08480,1,2
ORD08481,4,2
ORD08482,3,3
ORD08483,4,4
ORD08484,2,4
ORD08485,5,2
ORD08486,3,1
ORD08487,4,1
ORD08488,3,4
ORD08489,2,2
ORD08490,,5
ORD08491,2,1
ORD08492,3,1
ORD08493,1,3
ORD08494,1,
ORD08495,4,3
ORD08496,2,1
ORD08497,3,1
ORD08498,4,3
ORD08499,1,4
ORD08500,4,4
ORD08501,2,2
ORD08502,2,5
ORD08503,5,4
ORD08504,5,2
ORD08505,2,5
ORD08506,3,5
ORD08507,1,1
ORD08508,4,4
ORD08509,3,5
ORD08510,2,1
ORD08511,1,2
ORD08512,,2
ORD08513,4,5
ORD08514,5,5
ORD08515,1,4
ORD08516,5,1
ORD08517,2,2
ORD08518,3,5
ORD08519,4,1
ORD08520,5,1
ORD08521,1,3
ORD08522,4,5
ORD08523,1,2
ORD08524,1,1
ORD08525,1,5
ORD08526,3,5
ORD08527,5,3
ORD08528,4,4
ORD08529,5,4
ORD08530,3,2
ORD08531,5,1
ORD08532,5,3
ORD08533,4,1
ORD08534,3,2
ORD08535,1,3
ORD08536,1,2
ORD08537,1,2
ORD08538,1,3
ORD08539,4,3
ORD08540,4,
ORD08541,4,5
ORD08542,5,5
ORD08543,2,2
ORD08544,5,3
ORD08545,2,2
ORD08546,4,2
ORD08547,5,3
ORD08548,2,4
ORD08549,3,4
ORD08550,1,
ORD08551,4,5
ORD08552,2,3
ORD08553,4,3
ORD08554,4,5
ORD08555,3,3
ORD08556,,4
ORD08557,3,1
ORD08558,1,1
ORD08559,5,2
ORD08560,2,3
ORD08561,1,3
ORD08562,2,5
ORD08563,4,2
ORD08564,2,3
ORD08565,4,5
ORD08566,3,4
ORD08567,1,1
ORD08568,3,1
ORD08569,2,1
ORD08570,2,2
ORD08571,4,
ORD08572,2,3
ORD08573,5,1
ORD08574,2,4
ORD08575,3,4
ORD08576,5,2
ORD08577,1,3
ORD08578,2,2
ORD08579,5,2
ORD08580,3,5
ORD08581,2,2
ORD08582,4,5
ORD08583,1,2
ORD08584,2,1
ORD08585,4,5
ORD08586,4,4
ORD08587,5,4
ORD08588,1,
ORD08589,5,4
ORD08590,3,
ORD08591,4,1
ORD08592,5,3
ORD08593,2,5
ORD08594,2,1
ORD08595,5,2
ORD08596,1,4
ORD08597,1,5
ORD08598,1,
ORD08599,3,4
ORD08600,2,3
ORD08601,1,3
ORD08602,2,5
ORD08603,2,4
ORD08604,1,4
ORD08605,4,5
ORD08606,5,3
ORD08607,3,5
ORD08608,5,1
ORD08609,4,4
ORD08610,3,3
ORD08611,2,4
ORD08612,4,3
ORD08613,1,5
ORD08614,5,5
ORD08615,5,3
ORD08616,3,3
ORD08617,4,3
ORD08618,3,5
ORD08619,4,5
ORD08620,1,5
ORD08621,5,1
ORD08622,4,1
ORD08623,5,1
ORD08624,3,2
ORD08625,1,2
ORD08626,1,3
ORD08627,5,3
ORD08628,3,1
ORD08629,,5
ORD08630,1,5
ORD08631,3,5
ORD08632,2,5
ORD08633,4,
ORD08634,5,1
ORD08635,2,5
ORD08636,5,2
ORD08637,3,1
ORD08638,2,3
ORD08639,2,2
ORD08640,4,5
ORD08641,5,1
ORD08642,5,5
ORD08643,1,5
ORD08644,3,2
ORD08645,,5
ORD08646,2,1
ORD08647,4,5
ORD08648,1,2
ORD08649,5,2
ORD08650,1,5
ORD08651,1,1
ORD08652,5,5
ORD08653,1,4
ORD08654,4,3
ORD08655,5,1
ORD08656,1,1
ORD08657,5,2
ORD08658,4,1
ORD08659,2,5
ORD08660,4,3
ORD08661,3,3
ORD08662,,4
ORD08663,5,
ORD08664,5,3
ORD08665,4,1
ORD08666,2,5
ORD08667,4,4
ORD08668,2,5
ORD08669,4,3
ORD08670,3,5
ORD08671,5,4
ORD08672,2,3
ORD08673,3,5
ORD08674,3,1
ORD08675,4,1
ORD08676,3,4
ORD08677,3,5
ORD08678,4,4
ORD08679,5,2
ORD08680,4,5
ORD08681,5,2
ORD08682,2,
ORD08683,3,4
ORD08684,4,5
ORD08685,5,1
ORD08686,5,4
ORD08687,3,1
ORD08688,1,2
ORD08689,2,2
ORD08690,1,3
ORD08691,3,5
ORD08692,3,1
ORD08693,2,4
ORD08694,2,1
ORD08695,5,5
ORD08696,5,5
ORD08697,4,5
ORD08698,1,1
ORD08699,5,5
ORD08700,5,1
ORD08701,1,2
ORD08702,5,3
ORD08703,4,1
ORD08704,1,4
ORD08705,3,3
ORD08706,5,1
ORD08707,4,1
ORD08708,1,1
ORD08709,3,5
ORD08710,4,
ORD08711,4,3
ORD08712,1,3
ORD08713,1,1
ORD08714,1,2
ORD08715,,5
ORD08716,5,5
ORD08717,1,4
ORD08718,4,1
ORD08719,3,4
ORD08720,,2
ORD08721,1,2
ORD08722,5,4
ORD08723,1,3
ORD08724,3,5
ORD08725,3,1
ORD08726,3,2
ORD08727,5,1
ORD08728,4,4
ORD08729,4,4
ORD08730,2,4
ORD08731,5,4
ORD08732,3,3
ORD08733,1,
ORD08734,2,1
ORD08735,1,1
ORD08736,4,5
ORD08737,3,3
ORD08738,2,2
ORD08739,1,1
ORD08740,4,2
ORD08741,4,5
ORD08742,3,4
ORD08743,1,5
ORD08744,5,4
ORD08745,1,1
ORD08746,3,2
ORD08747,3,3
ORD08748,2,3
ORD08749,1,2
ORD08750,5,2
ORD08751,1,5
ORD08752,4,2
ORD08753,,2
ORD08754,4,5
ORD08755,4,2
ORD08756,2,4
ORD08757,,5
ORD08758,4,1
ORD08759,1,2
ORD08760,4,5
ORD08761,4,
ORD08762,5,4
ORD08763,1,3
ORD08764,2,1
ORD08765,3,3
ORD08766,5,1
ORD08767,4,5
ORD08768,2,3
ORD08769,4,5
ORD08770,3,4
ORD08771,3,1
ORD08772,2,2
ORD08773,3,2
ORD08774,1,4
ORD08775,,
ORD08776,2,5
ORD08777,3,1
ORD08778,2,3
ORD08779,3,5
ORD08780,1,4
ORD08781,2,3
ORD08782,5,3
ORD08783,4,4
ORD08784,2,4
ORD08785,5,5
ORD08786,2,2
ORD08787,3,2
ORD08788,3,3
ORD08789,3,5
ORD08790,5,3
ORD08791,2,5
ORD08792,5,5
ORD08793,5,3
ORD08794,1,4
ORD08795,4,3
ORD08796,5,3
ORD08797,2,2
ORD08798,2,3
ORD08799,2,5
ORD08800,2,2
ORD08801,1,5
ORD08802,1,5
ORD08803,2,1
ORD08804,4,3
ORD08805,2,4
ORD08806,4,5
ORD08807,2,2
ORD08808,2,3
ORD08809,3,5
ORD08810,3,5
ORD08811,3,2
ORD08812,4,2
ORD08813,3,1
ORD08814,4,3
ORD08815,5,4
ORD08816,4,3
ORD08817,1,2
ORD08818,1,1
ORD08819,1,4
ORD08820,3,1
ORD08821,2,2
ORD08822,5,3
ORD08823,5,5
ORD08824,3,3
ORD08825,3,4
ORD08826,2,5
ORD08827,3,4
ORD08828,5,5
ORD08829,4,2
ORD08830,1,4
ORD08831,2,3
ORD08832,3,5
ORD08833,1,3
ORD08834,4,3
ORD08835,4,3
ORD08836,3,1
ORD08837,5,2
ORD08838,4,5
ORD08839,4,4
ORD08840,4,5
ORD08841,3,1
ORD08842,2,5
ORD08843,4,2
ORD08844,5,4
ORD08845,1,
ORD08846,4,4
ORD08847,5,4
ORD08848,3,3
ORD08849,4,1
ORD08850,2,3
ORD08851,,2
ORD08852,5,2
ORD08853,1,2
ORD08854,4,2
ORD08855,1,
ORD08856,2,2
ORD08857,4,2
ORD08858,4,5
ORD08859,5,4
ORD08860,4,5
ORD08861,3,1
ORD08862,5,5
ORD08863,3,4
ORD08864,3,
ORD08865,5,2
ORD08866,4,4
ORD08867,2,2
ORD08868,1,1
ORD08869,3,5
ORD08870,5,4
ORD08871,1,5
ORD08872,5,1
ORD08873,1,4
ORD08874,3,3
ORD08875,4,3
ORD08876,3,2
ORD08877,5,4
ORD08878,3,2
ORD08879,3,1
ORD08880,3,5
ORD08881,1,4
ORD08882,5,2
ORD08883,1,1
ORD08884,3,4
ORD08885,1,5
ORD08886,1,5
ORD08887,2,4
ORD08888,1,5
ORD08889,3,2
ORD08890,5,3
ORD08891,5,2
ORD08892,1,5
ORD08893,1,2
ORD08894,2,1
ORD08895,1,5
ORD08896,1,1
ORD08897,4,3
ORD08898,5,1
ORD08899,3,5
ORD08900,2,3
ORD08901,4,5
ORD08902,5,3
ORD08903,1,5
ORD08904,5,5
ORD08905,4,1
ORD08906,4,2
ORD08907,3,4
ORD08908,4,3
ORD08909,5,3
ORD08910,2,3
ORD08911,,3
ORD08912,5,4
ORD08913,3,2
ORD08914,5,4
ORD08915,1,3
ORD08916,5,1
ORD08917,3,5
ORD08918,4,5
ORD08919,3,1
ORD08920,5,3
ORD08921,5,1
ORD08922,3,5
ORD08923,3,4
ORD08924,2,
ORD08925,3,2
ORD08926,4,1
ORD08927,4,2
ORD08928,4,2
ORD08929,4,1
ORD08930,3,3
ORD08931,3,
ORD08932,1,3
ORD08933,1,2
ORD08934,2,5
ORD08935,,3
ORD08936,5,2
ORD08937,2,2
ORD08938,5,2
ORD08939,4,5
ORD08940,5,2
ORD08941,5,4
ORD08942,4,1
ORD08943,3,4
ORD08944,5,2
ORD08945,1,4
ORD08946,1,1
ORD08947,3,4
ORD08948,1,1
ORD08949,2,2
ORD08950,3,5
ORD08951,2,
ORD08952,2,4
ORD08953,3,
ORD08954,2,4
ORD08955,3,3
ORD08956,5,3
ORD08957,2,5
ORD08958,3,3
ORD08959,1,1
ORD08960,3,1
ORD08961,5,5
ORD08962,2,1
ORD08963,4,1
ORD08964,4,4
ORD08965,2,5
ORD08966,5,3
ORD08967,5,4
ORD08968,2,2
ORD08969,1,3
ORD08970,1,4
ORD08971,5,2
ORD08972,2,5
ORD08973,3,5
ORD08974,2,3
ORD08975,2,2
ORD08976,1,3
ORD08977,4,5
ORD08978,4,4
ORD08979,4,4
ORD08980,4,4
ORD08981,1,2
ORD08982,2,1
ORD08983,4,
ORD08984,1,1
ORD08985,2,3
ORD08986,4,1
ORD08987,2,4
ORD08988,1,5
ORD08989,1,2
ORD08990,,4
ORD08991,1,5
ORD08992,4,2
ORD08993,3,4
ORD08994,5,5
ORD08995,4,2
ORD08996,2,5
ORD08997,1,2
ORD08998,5,4
ORD08999,2,5
ORD09000,5,1
ORD09001,2,1
ORD09002,4,2
ORD09003,5,3
ORD09004,1,3
ORD09005,4,1
ORD09006,3,2
ORD09007,4,5
ORD09008,5,2
ORD09009,5,1
ORD09010,4,5
ORD09011,5,1
ORD09012,4,1
ORD09013,1,5
ORD09014,3,2
ORD09015,4,1
ORD09016,3,
ORD09017,2,3
ORD09018,3,3
ORD09019,2,1
ORD09020,3,2
ORD09021,3,2
ORD09022,4,4
ORD09023,5,4
ORD09024,2,5
ORD09025,5,4
ORD09026,5,4
ORD09027,3,3
ORD09028,2,3
ORD09029,5,4
ORD09030,4,5
ORD09031,5,5
ORD09032,2,5
ORD09033,5,
ORD09034,4,3
ORD09035,4,1
ORD09036,2,3
ORD09037,1,3
ORD09038,5,3
ORD09039,,1
ORD09040,4,3
ORD09041,5,1
ORD09042,1,2
ORD09043,1,4
ORD09044,5,2
ORD09045,2,4
ORD09046,5,5
ORD09047,2,4
ORD09048,4,3
ORD09049,3,5
ORD09050,1,1
ORD09051,4,5
ORD09052,3,3
ORD09053,,2
ORD09054,4,5
ORD09055,,2
ORD09056,5,2
ORD09057,2,2
ORD09058,3,2
ORD09059,4,3
ORD09060,1,2
ORD09061,4,1
ORD09062,4,2
ORD09063,5,3
ORD09064,4,1
ORD09065,1,2
ORD09066,5,2
ORD09067,2,5
ORD09068,1,3
ORD09069,4,1
ORD09070,4,2
ORD09071,2,2
ORD09072,2,5
ORD09073,2,4
ORD09074,1,3
ORD09075,5,1
ORD09076,2,3
ORD09077,5,5
ORD09078,,2
ORD09079,1,1
ORD09080,3,4
ORD09081,5,2
ORD09082,4,3
ORD09083,4,4
ORD09084,1,4
ORD09085,1,4
ORD09086,5,4
ORD09087,4,2
ORD09088,4,1
ORD09089,4,2
ORD09090,2,1
ORD09091,2,2
ORD09092,1,2
ORD09093,5,3
ORD09094,2,3
ORD09095,4,2
ORD09096,1,2
ORD09097,2,3
ORD09098,5,4
ORD09099,4,5
ORD09100,4,5
ORD09101,,5
ORD09102,3,4
ORD09103,1,2
ORD09104,4,1
ORD09105,5,5
ORD09106,3,5
ORD09107,5,5
ORD09108,3,4
ORD09109,3,1
ORD09110,4,1
ORD09111,2,4
ORD09112,2,2
ORD09113,4,2
ORD09114,3,3
ORD09115,3,1
ORD09116,1,5
ORD09117,4,5
ORD09118,4,4
ORD09119,2,2
ORD09120,3,1
ORD09121,5,3
ORD09122,1,4
ORD09123,5,5
ORD09124,3,1
ORD09125,2,1
ORD09126,5,5
ORD09127,3,4
ORD09128,5,2
ORD09129,2,5
ORD09130,3,3
ORD09131,,1
ORD09132,3,5
ORD09133,1,5
ORD09134,4,3
ORD09135,2,2
ORD09136,2,4
ORD09137,5,5
ORD09138,5,2
ORD09139,1,4
ORD09140,4,2
ORD09141,1,4
ORD09142,1,2
ORD09143,3,3
ORD09144,3,2
ORD09145,1,4
ORD09146,3,4
ORD09147,5,4
ORD09148,2,1
ORD09149,5,3
ORD09150,2,2
ORD09151,1,1
ORD09152,5,2
ORD09153,,3
ORD09154,2,2
ORD09155,4,2
ORD09156,4,2
ORD09157,5,2
ORD09158,,2
ORD09159,4,4
ORD09160,2,5
ORD09161,5,1
ORD09162,1,3
ORD09163,1,2
ORD09164,5,3
ORD09165,5,4
ORD09166,2,2
ORD09167,1,1
ORD09168,4,
ORD09169,4,3
ORD09170,2,2
ORD09171,1,4
ORD09172,5,5
ORD09173,4,2
ORD09174,5,5
ORD09175,1,1
ORD09176,1,4
ORD09177,2,2
ORD09178,3,2
ORD09179,5,5
ORD09180,5,5
ORD09181,3,4
ORD09182,4,5
ORD09183,2,5
ORD09184,5,4
ORD09185,2,2
ORD09186,2,5
ORD09187,3,3
ORD09188,3,1
ORD09189,4,1
ORD09190,1,1
ORD09191,3,5
ORD09192,2,3
ORD09193,2,1
ORD09194,4,2
ORD09195,3,5
ORD09196,5,2
ORD09197,2,1
ORD09198,2,4
ORD09199,2,1
ORD09200,5,2
ORD09201,1,3
ORD09202,1,1
ORD09203,3,2
ORD09204,5,1
ORD09205,2,4
ORD09206,3,3
ORD09207,3,3
ORD09208,3,4
ORD09209,3,3
ORD09210,5,5
ORD09211,3,5
ORD09212,2,2
ORD09213,5,5
ORD09214,3,5
ORD09215,1,3
ORD09216,1,4
ORD09217,1,
ORD09218,2,2
ORD09219,4,1
ORD09220,4,2
ORD09221,5,3
ORD09222,3,3
ORD09223,4,4
ORD09224,,3
ORD09225,1,2
ORD09226,5,
ORD09227,2,3
ORD09228,3,5
ORD09229,5,3
ORD09230,3,
ORD09231,2,2
ORD09232,5,4
ORD09233,5,5
ORD09234,5,3
ORD09235,1,1
ORD09236,1,3
ORD09237,3,4
ORD09238,2,2
ORD09239,1,3
ORD09240,5,5
ORD09241,2,2
ORD09242,1,4
ORD09243,1,2
ORD09244,1,4
ORD09245,4,3
ORD09246,2,3
ORD09247,2,3
ORD09248,3,2
ORD09249,2,1
ORD09250,2,3
ORD09251,2,4
ORD09252,1,2
ORD09253,3,3
ORD09254,1,4
ORD09255,5,2
ORD09256,5,5
ORD09257,5,5
ORD09258,2,5
ORD09259,3,5
ORD09260,4,1
ORD09261,4,4
ORD09262,3,2
ORD09263,2,5
ORD09264,3,3
ORD09265,3,2
ORD09266,2,4
ORD09267,5,2
ORD09268,3,5
ORD09269,4,5
ORD09270,2,5
ORD09271,3,5
ORD09272,4,4
ORD09273,1,2
ORD09274,4,2
ORD09275,5,3
ORD09276,4,5
ORD09277,4,4
ORD09278,4,2
ORD09279,1,4
ORD09280,2,2
ORD09281,1,2
ORD09282,1,2
ORD09283,2,3
ORD09284,5,3
ORD09285,5,3
ORD09286,4,4
ORD09287,1,4
ORD09288,5,5
ORD09289,5,1
ORD09290,1,4
ORD09291,5,4
ORD09292,1,3
ORD09293,4,3
ORD09294,5,2
ORD09295,5,3
ORD09296,3,5
ORD09297,2,
ORD09298,2,1
ORD09299,5,3
ORD09300,1,2
ORD09301,2,
ORD09302,3,3
ORD09303,3,1
ORD09304,2,1
ORD09305,4,1
ORD09306,5,3
ORD09307,3,5
ORD09308,5,5
ORD09309,4,3
ORD09310,5,2
ORD09311,5,5
ORD09312,2,5
ORD09313,4,3
ORD09314,2,5
ORD09315,4,4
ORD09316,5,1
ORD09317,4,3
ORD09318,3,1
ORD09319,5,5
ORD09320,1,2
ORD09321,3,1
ORD09322,4,3
ORD09323,5,3
ORD09324,5,5
ORD09325,,2
ORD09326,4,5
ORD09327,3,5
ORD09328,1,1
ORD09329,5,1
ORD09330,5,2
ORD09331,2,2
ORD09332,5,4
ORD09333,3,3
ORD09334,2,3
ORD09335,5,2
ORD09336,2,3
ORD09337,3,2
ORD09338,1,4
ORD09339,2,2
ORD09340,2,2
ORD09341,1,2
ORD09342,4,3
ORD09343,5,2
ORD09344,,
ORD09345,1,2
ORD09346,3,5
ORD09347,4,
ORD09348,1,5
ORD09349,4,3
ORD09350,3,
ORD09351,2,3
ORD09352,4,1
ORD09353,1,3
ORD09354,3,3
ORD09355,5,4
ORD09356,3,4
ORD09357,5,2
ORD09358,3,1
ORD09359,2,5
ORD09360,1,4
ORD09361,5,3
ORD09362,2,3
ORD09363,3,2
ORD09364,3,5
ORD09365,1,2
ORD09366,5,3
ORD09367,3,2
ORD09368,1,5
ORD09369,1,3
ORD09370,3,1
ORD09371,3,1
ORD09372,5,2
ORD09373,1,3
ORD09374,1,3
ORD09375,3,3
ORD09376,4,4
ORD09377,1,5
ORD09378,2,1
ORD09379,4,
ORD09380,2,5
ORD09381,2,5
ORD09382,3,2
ORD09383,3,3
ORD09384,4,2
ORD09385,2,3
ORD09386,5,3
ORD09387,3,4
ORD09388,2,
ORD09389,4,4
ORD09390,4,4
ORD09391,3,1
ORD09392,4,1
ORD09393,4,3
ORD09394,4,3
ORD09395,2,1
ORD09396,3,3
ORD09397,1,5
ORD09398,5,2
ORD09399,3,4
ORD09400,5,3
ORD09401,3,3
ORD09402,2,5
ORD09403,1,1
ORD09404,4,2
ORD09405,2,4
ORD09406,3,3
ORD09407,5,1
ORD09408,3,5
ORD09409,4,3
ORD09410,5,4
ORD09411,2,2
ORD09412,2,3
ORD09413,,5
ORD09414,4,2
ORD09415,,5
ORD09416,5,2
ORD09417,4,3
ORD09418,5,1
ORD09419,2,4
ORD09420,5,1
ORD09421,3,3
ORD09422,4,2
ORD09423,3,2
ORD09424,,1
ORD09425,5,4
ORD09426,2,5
ORD09427,4,2
ORD09428,2,1
ORD09429,4,4
ORD09430,2,3
ORD09431,5,3
ORD09432,1,4
ORD09433,3,1
ORD09434,4,1
ORD09435,3,1
ORD09436,2,5
ORD09437,2,2
ORD09438,3,3
ORD09439,5,3
ORD09440,4,5
ORD09441,1,2
ORD09442,4,2
ORD09443,3,2
ORD09444,3,1
ORD09445,3,2
ORD09446,2,4
ORD09447,5,3
ORD09448,4,3
ORD09449,3,1
ORD09450,,2
ORD09451,4,3
ORD09452,2,2
ORD09453,3,1
ORD09454,2,4
ORD09455,4,1
ORD09456,,5
ORD09457,3,4
ORD09458,1,1
ORD09459,1,1
ORD09460,1,1
ORD09461,1,3
ORD09462,1,5
ORD09463,2,4
ORD09464,,1
ORD09465,1,2
ORD09466,2,4
ORD09467,1,4
ORD09468,1,4
ORD09469,4,4
ORD09470,1,5
ORD09471,5,2
ORD09472,1,3
ORD09473,5,4
ORD09474,3,2
ORD09475,,5
ORD09476,3,2
ORD09477,2,1
ORD09478,,5
ORD09479,4,1
ORD09480,5,2
ORD09481,3,2
ORD09482,3,1
ORD09483,2,3
ORD09484,4,4
ORD09485,5,5
ORD09486,4,5
ORD09487,1,5
ORD09488,4,4
ORD09489,1,4
ORD09490,2,4
ORD09491,1,5
ORD09492,3,3
ORD09493,5,2
ORD09494,1,5
ORD09495,2,1
ORD09496,5,2
ORD09497,5,4
ORD09498,4,2
ORD09499,5,1
ORD09500,2,1
ORD09501,4,5
ORD09502,5,5
ORD09503,3,3
ORD09504,3,3
ORD09505,2,2
ORD09506,1,3
ORD09507,3,2
ORD09508,4,2
ORD09509,5,1
ORD09510,1,2
ORD09511,1,5
ORD09512,4,4
ORD09513,1,5
ORD09514,3,3
ORD09515,3,1
ORD09516,2,3
ORD09517,4,5
ORD09518,5,1
ORD09519,3,2
ORD09520,1,3
ORD09521,3,1
ORD09522,4,5
ORD09523,1,3
ORD09524,3,3
ORD09525,4,4
ORD09526,5,4
ORD09527,4,1
ORD09528,1,1
ORD09529,4,3
ORD09530,4,1
ORD09531,3,3
ORD09532,2,4
ORD09533,1,5
ORD09534,3,2
ORD09535,1,3
ORD09536,3,5
ORD09537,4,3
ORD09538,5,4
ORD09539,1,2
ORD09540,3,2
ORD09541,3,2
ORD09542,1,2
ORD09543,4,5
ORD09544,3,4
ORD09545,3,5
ORD09546,4,2
ORD09547,4,5
ORD09548,4,4
ORD09549,3,2
ORD09550,1,5
ORD09551,2,5
ORD09552,2,3
ORD09553,4,2
ORD09554,3,4
ORD09555,5,4
ORD09556,1,1
ORD09557,4,4
ORD09558,3,
ORD09559,5,5
ORD09560,,2
ORD09561,4,3
ORD09562,3,2
ORD09563,,1
ORD09564,3,1
ORD09565,3,4
ORD09566,1,3
ORD09567,4,4
ORD09568,2,4
ORD09569,5,2
ORD09570,3,5
ORD09571,3,4
ORD09572,3,3
ORD09573,1,1
ORD09574,5,3
ORD09575,3,3
ORD09576,2,5
ORD09577,1,2
ORD09578,,3
ORD09579,5,5
ORD09580,5,4
ORD09581,1,4
ORD09582,1,3
ORD09583,2,3
ORD09584,5,
ORD09585,4,1
ORD09586,2,4
ORD09587,2,1
ORD09588,5,5
ORD09589,2,1
ORD09590,4,5
ORD09591,1,1
ORD09592,5,2
ORD09593,4,1
ORD09594,5,1
ORD09595,5,3
ORD09596,2,
ORD09597,4,2
ORD09598,3,4
ORD09599,2,5
ORD09600,2,5
ORD09601,4,3
ORD09602,2,1
ORD09603,2,4
ORD09604,1,2
ORD09605,2,2
ORD09606,3,5
ORD09607,5,4
ORD09608,4,4
ORD09609,5,1
ORD09610,4,4
ORD09611,4,1
ORD09612,4,5
ORD09613,2,3
ORD09614,2,3
ORD09615,2,5
ORD09616,5,1
ORD09617,1,3
ORD09618,1,2
ORD09619,5,3
ORD09620,5,4
ORD09621,3,4
ORD09622,3,
ORD09623,2,3
ORD09624,2,
ORD09625,1,2
ORD09626,2,5
ORD09627,5,4
ORD09628,5,1
ORD09629,2,1
ORD09630,3,1
ORD09631,3,5
ORD09632,2,2
ORD09633,5,1
ORD09634,3,1
ORD09635,3,4
ORD09636,3,5
ORD09637,2,
ORD09638,3,2
ORD09639,2,1
ORD09640,2,
ORD09641,5,3
ORD09642,3,
ORD09643,5,5
ORD09644,3,2
ORD09645,2,4
ORD09646,3,3
ORD09647,3,5
ORD09648,1,1
ORD09649,5,4
ORD09650,2,4
ORD09651,4,2
ORD09652,5,4
ORD09653,4,2
ORD09654,5,1
ORD09655,2,
ORD09656,4,3
ORD09657,2,1
ORD09658,1,4
ORD09659,2,2
ORD09660,,2
ORD09661,3,1
ORD09662,4,2
ORD09663,1,2
ORD09664,,3
ORD09665,1,
ORD09666,3,4
ORD09667,3,1
ORD09668,5,1
ORD09669,4,2
ORD09670,3,1
ORD09671,1,1
ORD09672,4,3
ORD09673,4,2
ORD09674,4,3
ORD09675,2,4
ORD09676,,2
ORD09677,4,2
ORD09678,5,3
ORD09679,5,2
ORD09680,3,5
ORD09681,4,2
ORD09682,3,
ORD09683,3,1
ORD09684,5,3
ORD09685,5,3
ORD09686,5,4
ORD09687,3,3
ORD09688,3,5
ORD09689,5,3
ORD09690,2,3
ORD09691,5,1
ORD09692,1,3
ORD09693,5,1
ORD09694,1,5
ORD09695,1,4
ORD09696,4,1
ORD09697,4,2
ORD09698,2,5
ORD09699,3,1
ORD09700,2,2
ORD09701,2,1
ORD09702,5,3
ORD09703,2,3
ORD09704,2,1
ORD09705,1,1
ORD09706,4,3
ORD09707,,5
ORD09708,5,1
ORD09709,5,4
ORD09710,4,3
ORD09711,4,2
ORD09712,5,4
ORD09713,3,3
ORD09714,4,2
ORD09715,3,4
ORD09716,4,3
ORD09717,4,1
ORD09718,3,2
ORD09719,3,5
ORD09720,4,
ORD09721,1,1
ORD09722,5,3
ORD09723,5,4
ORD09724,3,1
ORD09725,5,2
ORD09726,4,4
ORD09727,5,1
ORD09728,5,2
ORD09729,1,4
ORD09730,5,3
ORD09731,2,5
ORD09732,2,1
ORD09733,4,5
ORD09734,3,2
ORD09735,1,5
ORD09736,1,4
ORD09737,3,2
ORD09738,1,3
ORD09739,5,5
ORD09740,2,4
ORD09741,4,5
ORD09742,4,3
ORD09743,4,4
ORD09744,2,4
ORD09745,3,3
ORD09746,3,3
ORD09747,1,5
ORD09748,2,5
ORD09749,3,2
ORD09750,5,3
ORD09751,4,2
ORD09752,5,3
ORD09753,4,4
ORD09754,1,2
ORD09755,4,2
ORD09756,5,4
ORD09757,3,5
ORD09758,2,4
ORD09759,3,4
ORD09760,3,4
ORD09761,,1
ORD09762,3,
ORD09763,3,1
ORD09764,2,2
ORD09765,1,4
ORD09766,4,5
ORD09767,3,3
ORD09768,5,2
ORD09769,4,4
ORD09770,5,4
ORD09771,5,4
ORD09772,5,3
ORD09773,1,2
ORD09774,3,3
ORD09775,2,4
ORD09776,5,3
ORD09777,1,4
ORD09778,1,3
ORD09779,4,1
ORD09780,3,5
ORD09781,3,3
ORD09782,4,1
ORD09783,4,3
ORD09784,2,1
ORD09785,1,2
ORD09786,4,1
ORD09787,5,5
ORD09788,2,2
ORD09789,1,5
ORD09790,1,5
ORD09791,2,1
ORD09792,5,2
ORD09793,4,2
ORD09794,4,5
ORD09795,4,2
ORD09796,4,3
ORD09797,1,4
ORD09798,1,3
ORD09799,1,4
ORD09800,3,4
ORD09801,4,1
ORD09802,3,5
ORD09803,1,1
ORD09804,1,2
ORD09805,5,3
ORD09806,4,3
ORD09807,1,2
ORD09808,3,2
ORD09809,1,1
ORD09810,2,1
ORD09811,,5
ORD09812,1,1
ORD09813,3,4
ORD09814,2,5
ORD09815,5,2
ORD09816,2,2
ORD09817,2,3
ORD09818,4,4
ORD09819,1,4
ORD09820,4,5
ORD09821,4,4
ORD09822,,1
ORD09823,5,5
ORD09824,4,1
ORD09825,4,3
ORD09826,5,4
ORD09827,5,2
ORD09828,2,5
ORD09829,1,4
ORD09830,,4
ORD09831,1,2
ORD09832,4,2
ORD09833,5,1
ORD09834,3,5
ORD09835,2,2
ORD09836,5,3
