P_ID,Product_Name,Category,Price,Features,Affected_Price,Del_Charge,Total_Price,Final_Price
PROD04814,Cooking Oil,Groceries & Kitchen Essentials,1355,"Free Delivery, 20% on product",1084,33,1388,1388
PROD04815,Olive Oil,Recipe Ideas,1456,Free Delivery,1164.8,47,1503,1456
PROD04816,Dishwashing Liquid,Household Essentials,333,Free Delivery,266.4,34,367,333
PROD04817,Memory Card,Electronics,940,Free Delivery,752,42,982,940
PROD04818,Baking Powder,Recipe Ideas,480,Free Delivery,384,44,524,480
PROD04819,Lip Balm,Beauty & Personal Care,1698,Free Delivery,1358.4,39,1737,1698
PROD04820,Memory Card,Electronics,828,Free Delivery,662.4,36,864,828
PROD04821,Power Bank,Electronics,498,Free Delivery,398.4,32,530,498
PROD04822,Spaghetti,Recipe Ideas,101,Free Delivery,80.8,39,140,101
PROD04823,Smartwatch,Electronics,231,Free Delivery,184.8,33,264,231
PROD04824,Smartwatch,Electronics,1463,Free Delivery,1170.4,40,1503,1463
PROD04825,Cooking Oil,Groceries & Kitchen Essentials,491,"Free Delivery, 20% on product",392.8,43,534,534
PROD04826,Deodorant,Beauty & Personal Care,58,,46.4,34,92,92
PROD04827,Sponges,Household Essentials,1878,Free Delivery,1502.4,30,1908,1878
PROD04828,Memory Card,Electronics,1113,Free Delivery,890.4,34,1147,1113
PROD04829,Instant Noodles,Groceries & Kitchen Essentials,1542,"Free Delivery, 20% on product",1233.6,32,1574,1574
PROD04830,Smart Plug,Electronics,1708,Free Delivery,1366.4,41,1749,1708
PROD04831,Phone Charger,Electronics,1256,Free Delivery,1004.8,50,1306,1256
PROD04832,Smart Plug,Electronics,298,Free Delivery,238.4,32,330,298
PROD04833,LED Light Bulb,Electronics,1759,Free Delivery,1407.2,37,1796,1759
PROD04834,Phone Charger,Electronics,641,Free Delivery,512.8,42,683,641
PROD04835,Face Cream,Beauty & Personal Care,1426,Free Delivery,1140.8,35,1461,1426
PROD04836,Instant Noodles,Groceries & Kitchen Essentials,836,"Free Delivery, 20% on product",668.8,47,883,883
PROD04837,Sponges,Household Essentials,839,Free Delivery,671.2,32,871,839
PROD04838,Scrub Pads,Household Essentials,1064,Free Delivery,851.2,49,1113,1064
PROD04839,Smart Plug,Electronics,1566,Free Delivery,1252.8,41,1607,1566
PROD04840,Hand Soap,Beauty & Personal Care,1855,Free Delivery,1484,36,1891,1855
PROD04841,Scrub Pads,Household Essentials,1662,Free Delivery,1329.6,49,1711,1662
PROD04842,Tissue Paper,Household Essentials,181,Free Delivery,144.8,44,225,181
PROD04843,Flavored Milk,Snacks & Drinks,346,Free Delivery,276.8,50,396,346
PROD04844,Deodorant,Beauty & Personal Care,1250,Free Delivery,1000,40,1290,1250
PROD04845,Floor Cleaner,Household Essentials,1667,Free Delivery,1333.6,31,1698,1667
PROD04846,Lip Balm,Beauty & Personal Care,1949,Free Delivery,1559.2,36,1985,1949
PROD04847,Spices,Groceries & Kitchen Essentials,1336,"Free Delivery, 20% on product",1068.8,50,1386,1386
PROD04848,Shampoo,Beauty & Personal Care,572,Free Delivery,457.6,31,603,572
PROD04849,Sugar,Groceries & Kitchen Essentials,515,"Free Delivery, 20% on product",412,38,553,553
PROD04850,Scrub Pads,Household Essentials,1102,Free Delivery,881.6,50,1152,1102
PROD04851,Flavored Milk,Snacks & Drinks,1996,Free Delivery,1596.8,50,2046,1996
PROD04852,Olive Oil,Recipe Ideas,371,Free Delivery,296.8,36,407,371
PROD04853,Face Wash,Beauty & Personal Care,817,Free Delivery,653.6,30,847,817
PROD04854,Tea,Groceries & Kitchen Essentials,1483,"Free Delivery, 20% on product",1186.4,33,1516,1516
PROD04855,Deodorant,Beauty & Personal Care,535,Free Delivery,428,41,576,535
PROD04856,Glass Cleaner,Household Essentials,1393,Free Delivery,1114.4,46,1439,1393
PROD04857,Tissue Paper,Household Essentials,1005,Free Delivery,804,33,1038,1005
PROD04858,Phone Charger,Electronics,395,Free Delivery,316,39,434,395
PROD04859,Smart Plug,Electronics,881,Free Delivery,704.8,45,926,881
PROD04860,Glass Cleaner,Household Essentials,1310,Free Delivery,1048,45,1355,1310
PROD04861,Laundry Detergent,Household Essentials,1551,Free Delivery,1240.8,32,1583,1551
PROD04862,Laundry Detergent,Household Essentials,227,Free Delivery,181.6,40,267,227
PROD04863,LED Light Bulb,Electronics,98,,78.4,45,143,143
PROD04864,Spices,Groceries & Kitchen Essentials,1981,"Free Delivery, 20% on product",1584.8,42,2023,2023
PROD04865,Smartwatch,Electronics,1777,Free Delivery,1421.6,37,1814,1777
PROD04866,Instant Noodles,Groceries & Kitchen Essentials,387,"Free Delivery, 20% on product",309.6,30,417,417
PROD04867,LED Light Bulb,Electronics,1078,Free Delivery,862.4,44,1122,1078
PROD04868,Yeast,Recipe Ideas,819,Free Delivery,655.2,33,852,819
PROD04869,Portable Hard Drive,Electronics,382,Free Delivery,305.6,37,419,382
PROD04870,Memory Card,Electronics,854,Free Delivery,683.2,39,893,854
PROD04871,Scrub Pads,Household Essentials,1973,Free Delivery,1578.4,41,2014,1973
PROD04872,Chocolate Cookies,Snacks & Drinks,1952,Free Delivery,1561.6,36,1988,1952
PROD04873,Sponges,Household Essentials,933,Free Delivery,746.4,46,979,933
PROD04874,Tea,Groceries & Kitchen Essentials,694,"Free Delivery, 20% on product",555.2,43,737,737
PROD04875,Toilet Cleaner,Household Essentials,1757,Free Delivery,1405.6,44,1801,1757
PROD04876,LED Light Bulb,Electronics,1397,Free Delivery,1117.6,43,1440,1397
PROD04877,USB Cable,Electronics,949,Free Delivery,759.2,32,981,949
PROD04878,Soft Drink,Snacks & Drinks,1479,Free Delivery,1183.2,46,1525,1479
PROD04879,Wireless Earphones,Electronics,724,Free Delivery,579.2,32,756,724
PROD04880,Floor Cleaner,Household Essentials,1201,Free Delivery,960.8,34,1235,1201
PROD04881,Power Bank,Electronics,433,Free Delivery,346.4,48,481,433
PROD04882,Face Wash,Beauty & Personal Care,673,Free Delivery,538.4,49,722,673
PROD04883,LED Light Bulb,Electronics,980,Free Delivery,784,37,1017,980
PROD04884,Coffee,Groceries & Kitchen Essentials,1256,"Free Delivery, 20% on product",1004.8,45,1301,1301
PROD04885,LED Light Bulb,Electronics,1616,Free Delivery,1292.8,43,1659,1616
PROD04886,Trail Mix,Snacks & Drinks,1343,Free Delivery,1074.4,37,1380,1343
PROD04887,Coffee,Groceries & Kitchen Essentials,1831,"Free Delivery, 20% on product",1464.8,30,1861,1861
PROD04888,Sponges,Household Essentials,587,Free Delivery,469.6,44,631,587
PROD04889,Glass Cleaner,Household Essentials,789,Free Delivery,631.2,40,829,789
PROD04890,Phone Charger,Electronics,51,,40.8,36,87,87
PROD04891,Coffee,Groceries & Kitchen Essentials,1814,"Free Delivery, 20% on product",1451.2,44,1858,1858
PROD04892,Hair Oil,Beauty & Personal Care,314,Free Delivery,251.2,48,362,314
PROD04893,Scrub Pads,Household Essentials,454,Free Delivery,363.2,39,493,454
PROD04894,Body Lotion,Beauty & Personal Care,798,Free Delivery,638.4,39,837,798
PROD04895,Laundry Detergent,Household Essentials,1961,Free Delivery,1568.8,34,1995,1961
PROD04896,Fruit Juice,Snacks & Drinks,1622,Free Delivery,1297.6,42,1664,1622
PROD04897,Face Cream,Beauty & Personal Care,1682,Free Delivery,1345.6,34,1716,1682
PROD04898,Conditioner,Beauty & Personal Care,1684,Free Delivery,1347.2,46,1730,1684
PROD04899,Floor Cleaner,Household Essentials,492,Free Delivery,393.6,30,522,492
PROD04900,Floor Cleaner,Household Essentials,420,Free Delivery,336,33,453,420
PROD04901,Cooking Oil,Groceries & Kitchen Essentials,1696,"Free Delivery, 20% on product",1356.8,44,1740,1740
PROD04902,Flavored Milk,Snacks & Drinks,1007,Free Delivery,805.6,41,1048,1007
PROD04903,Cooking Oil,Groceries & Kitchen Essentials,1695,"Free Delivery, 20% on product",1356,42,1737,1737
PROD04904,Power Bank,Electronics,453,Free Delivery,362.4,48,501,453
PROD04905,LED Light Bulb,Electronics,1345,Free Delivery,1076,44,1389,1345
PROD04906,Portable Hard Drive,Electronics,230,Free Delivery,184,47,277,230
PROD04907,Garbage Bags,Household Essentials,1365,Free Delivery,1092,39,1404,1365
PROD04908,LED Light Bulb,Electronics,771,Free Delivery,616.8,35,806,771
PROD04909,Sponges,Household Essentials,638,Free Delivery,510.4,50,688,638
PROD04910,Scrub Pads,Household Essentials,1438,Free Delivery,1150.4,49,1487,1438
PROD04911,Memory Card,Electronics,1523,Free Delivery,1218.4,48,1571,1523
PROD04912,Tissue Paper,Household Essentials,275,Free Delivery,220,50,325,275
PROD04913,Phone Charger,Electronics,491,Free Delivery,392.8,37,528,491
PROD04914,Laundry Detergent,Household Essentials,1110,Free Delivery,888,38,1148,1110
PROD04915,Sponges,Household Essentials,616,Free Delivery,492.8,30,646,616
PROD04916,Popcorn,Snacks & Drinks,895,Free Delivery,716,41,936,895
PROD04917,Bread Crumbs,Recipe Ideas,680,Free Delivery,544,50,730,680
PROD04918,Pasta Sauce,Recipe Ideas,1250,Free Delivery,1000,36,1286,1250
PROD04919,Bluetooth Speaker,Electronics,226,Free Delivery,180.8,33,259,226
PROD04920,Sponges,Household Essentials,1949,Free Delivery,1559.2,45,1994,1949
PROD04921,Sugar,Groceries & Kitchen Essentials,448,"Free Delivery, 20% on product",358.4,41,489,489
PROD04922,Dishwashing Liquid,Household Essentials,1386,Free Delivery,1108.8,43,1429,1386
PROD04923,Wireless Earphones,Electronics,1596,Free Delivery,1276.8,35,1631,1596
PROD04924,Tissue Paper,Household Essentials,116,Free Delivery,92.8,36,152,116
PROD04925,USB Cable,Electronics,1195,Free Delivery,956,34,1229,1195
PROD04926,Power Bank,Electronics,1166,Free Delivery,932.8,34,1200,1166
PROD04927,Wireless Earphones,Electronics,412,Free Delivery,329.6,42,454,412
PROD04928,Dishwashing Liquid,Household Essentials,1985,Free Delivery,1588,39,2024,1985
PROD04929,Trail Mix,Snacks & Drinks,1102,Free Delivery,881.6,36,1138,1102
PROD04930,Smart Plug,Electronics,613,Free Delivery,490.4,32,645,613
PROD04931,Bluetooth Speaker,Electronics,1119,Free Delivery,895.2,36,1155,1119
PROD04932,Bluetooth Speaker,Electronics,1837,Free Delivery,1469.6,38,1875,1837
PROD04933,Coffee,Groceries & Kitchen Essentials,1321,"Free Delivery, 20% on product",1056.8,47,1368,1368
PROD04934,Instant Noodles,Groceries & Kitchen Essentials,86,20% on product,68.8,49,135,135
PROD04935,Cake Mix,Recipe Ideas,1731,Free Delivery,1384.8,47,1778,1731
PROD04936,USB Cable,Electronics,1510,Free Delivery,1208,36,1546,1510
PROD04937,Portable Hard Drive,Electronics,1978,Free Delivery,1582.4,43,2021,1978
PROD04938,Pulses,Groceries & Kitchen Essentials,1474,"Free Delivery, 20% on product",1179.2,49,1523,1523
PROD04939,Floor Cleaner,Household Essentials,1529,Free Delivery,1223.2,36,1565,1529
PROD04940,Deodorant,Beauty & Personal Care,1143,Free Delivery,914.4,44,1187,1143
PROD04941,Olive Oil,Recipe Ideas,749,Free Delivery,599.2,49,798,749
PROD04942,Air Freshener,Household Essentials,866,Free Delivery,692.8,43,909,866
PROD04943,Baking Powder,Recipe Ideas,88,,70.4,30,118,118
PROD04944,Power Bank,Electronics,1063,Free Delivery,850.4,49,1112,1063
PROD04945,USB Cable,Electronics,1808,Free Delivery,1446.4,36,1844,1808
PROD04946,Tea,Groceries & Kitchen Essentials,822,"Free Delivery, 20% on product",657.6,36,858,858
PROD04947,Basmati Rice,Groceries & Kitchen Essentials,1790,"Free Delivery, 20% on product",1432,42,1832,1832
PROD04948,Power Bank,Electronics,1996,Free Delivery,1596.8,32,2028,1996
PROD04949,Fruit Juice,Snacks & Drinks,115,Free Delivery,92,43,158,115
PROD04950,Wireless Earphones,Electronics,1212,Free Delivery,969.6,47,1259,1212
PROD04951,LED Light Bulb,Electronics,792,Free Delivery,633.6,39,831,792
PROD04952,Smart Plug,Electronics,1144,Free Delivery,915.2,48,1192,1144
PROD04953,Hand Soap,Beauty & Personal Care,1843,Free Delivery,1474.4,46,1889,1843
PROD04954,Sponges,Household Essentials,306,Free Delivery,244.8,33,339,306
PROD04955,Wireless Earphones,Electronics,397,Free Delivery,317.6,34,431,397
PROD04956,Flavored Milk,Snacks & Drinks,424,Free Delivery,339.2,32,456,424
PROD04957,Wireless Earphones,Electronics,750,Free Delivery,600,32,782,750
PROD04958,Wireless Earphones,Electronics,1356,Free Delivery,1084.8,45,1401,1356
PROD04959,Instant Noodles,Groceries & Kitchen Essentials,1798,"Free Delivery, 20% on product",1438.4,47,1845,1845
PROD04960,Scrub Pads,Household Essentials,892,Free Delivery,713.6,50,942,892
PROD04961,Bluetooth Speaker,Electronics,1511,Free Delivery,1208.8,39,1550,1511
PROD04962,Smart Plug,Electronics,626,Free Delivery,500.8,45,671,626
PROD04963,Tissue Paper,Household Essentials,451,Free Delivery,360.8,50,501,451
PROD04964,Potato Chips,Snacks & Drinks,513,Free Delivery,410.4,46,559,513
PROD04965,LED Light Bulb,Electronics,1292,Free Delivery,1033.6,45,1337,1292
PROD04966,Glass Cleaner,Household Essentials,683,Free Delivery,546.4,41,724,683
PROD04967,Hand Soap,Beauty & Personal Care,1558,Free Delivery,1246.4,40,1598,1558
PROD04968,Tissue Paper,Household Essentials,1999,Free Delivery,1599.2,31,2030,1999
PROD04969,Power Bank,Electronics,1265,Free Delivery,1012,31,1296,1265
PROD04970,Conditioner,Beauty & Personal Care,338,Free Delivery,270.4,33,371,338
PROD04971,Wireless Earphones,Electronics,1949,Free Delivery,1559.2,45,1994,1949
PROD04972,Glass Cleaner,Household Essentials,432,Free Delivery,345.6,37,469,432
PROD04973,Glass Cleaner,Household Essentials,589,Free Delivery,471.2,50,639,589
PROD04974,USB Cable,Electronics,627,Free Delivery,501.6,38,665,627
PROD04975,Tea,Groceries & Kitchen Essentials,905,"Free Delivery, 20% on product",724,30,935,935
PROD04976,Floor Cleaner,Household Essentials,1648,Free Delivery,1318.4,40,1688,1648
PROD04977,Memory Card,Electronics,832,Free Delivery,665.6,42,874,832
PROD04978,Instant Noodles,Groceries & Kitchen Essentials,387,"Free Delivery, 20% on product",309.6,48,435,435
PROD04979,Vanilla Extract,Recipe Ideas,1448,Free Delivery,1158.4,33,1481,1448
PROD04980,Basmati Rice,Groceries & Kitchen Essentials,1946,"Free Delivery, 20% on product",1556.8,45,1991,1991
PROD04981,Cooking Oil,Groceries & Kitchen Essentials,716,"Free Delivery, 20% on product",572.8,46,762,762
PROD04982,Laundry Detergent,Household Essentials,980,Free Delivery,784,35,1015,980
PROD04983,Wheat Flour,Groceries & Kitchen Essentials,392,"Free Delivery, 20% on product",313.6,45,437,437
PROD04984,Sponges,Household Essentials,260,Free Delivery,208,31,291,260
PROD04985,Popcorn,Snacks & Drinks,1125,Free Delivery,900,44,1169,1125
PROD04986,Conditioner,Beauty & Personal Care,1385,Free Delivery,1108,50,1435,1385
PROD04987,Face Cream,Beauty & Personal Care,901,Free Delivery,720.8,40,941,901
PROD04988,Glass Cleaner,Household Essentials,765,Free Delivery,612,50,815,765
PROD04989,Salt,Groceries & Kitchen Essentials,691,"Free Delivery, 20% on product",552.8,37,728,728
PROD04990,Wireless Earphones,Electronics,537,Free Delivery,429.6,47,584,537
PROD04991,Dishwashing Liquid,Household Essentials,658,Free Delivery,526.4,31,689,658
PROD04992,USB Cable,Electronics,915,Free Delivery,732,42,957,915
PROD04993,Face Wash,Beauty & Personal Care,1437,Free Delivery,1149.6,46,1483,1437
PROD04994,Fruit Juice,Snacks & Drinks,1667,Free Delivery,1333.6,41,1708,1667
PROD04995,Air Freshener,Household Essentials,1981,Free Delivery,1584.8,38,2019,1981
PROD04996,Pizza Base,Recipe Ideas,1766,Free Delivery,1412.8,34,1800,1766
PROD04997,Smartwatch,Electronics,1752,Free Delivery,1401.6,35,1787,1752
PROD04998,Laundry Detergent,Household Essentials,432,Free Delivery,345.6,37,469,432
PROD04999,Instant Noodles,Groceries & Kitchen Essentials,1384,"Free Delivery, 20% on product",1107.2,38,1422,1422
PROD05000,Salt,Groceries & Kitchen Essentials,426,"Free Delivery, 20% on product",340.8,46,472,472
PROD05001,Potato Chips,Snacks & Drinks,1866,Free Delivery,1492.8,45,1911,1866
PROD05002,Instant Noodles,Groceries & Kitchen Essentials,1470,"Free Delivery, 20% on product",1176,42,1512,1512
PROD05003,Toilet Cleaner,Household Essentials,1502,Free Delivery,1201.6,30,1532,1502
PROD05004,Garbage Bags,Household Essentials,515,Free Delivery,412,43,558,515
PROD05005,Sponges,Household Essentials,677,Free Delivery,541.6,34,711,677
PROD05006,Smartwatch,Electronics,1945,Free Delivery,1556,31,1976,1945
PROD05007,Body Lotion,Beauty & Personal Care,743,Free Delivery,594.4,45,788,743
PROD05008,Power Bank,Electronics,229,Free Delivery,183.2,37,266,229
PROD05009,Smartwatch,Electronics,1640,Free Delivery,1312,37,1677,1640
PROD05010,Floor Cleaner,Household Essentials,1056,Free Delivery,844.8,50,1106,1056
PROD05011,Coffee,Groceries & Kitchen Essentials,1968,"Free Delivery, 20% on product",1574.4,48,2016,2016
PROD05012,Wheat Flour,Groceries & Kitchen Essentials,238,"Free Delivery, 20% on product",190.4,39,277,277
PROD05013,Coffee,Groceries & Kitchen Essentials,1363,"Free Delivery, 20% on product",1090.4,32,1395,1395
PROD05014,Trail Mix,Snacks & Drinks,560,Free Delivery,448,36,596,560
PROD05015,Portable Hard Drive,Electronics,602,Free Delivery,481.6,50,652,602
PROD05016,Wheat Flour,Groceries & Kitchen Essentials,231,"Free Delivery, 20% on product",184.8,34,265,265
PROD05017,Garbage Bags,Household Essentials,801,Free Delivery,640.8,48,849,801
PROD05018,Portable Hard Drive,Electronics,550,Free Delivery,440,36,586,550
PROD05019,Trail Mix,Snacks & Drinks,142,Free Delivery,113.6,48,190,142
PROD05020,Phone Charger,Electronics,526,Free Delivery,420.8,46,572,526
PROD05021,Sponges,Household Essentials,1664,Free Delivery,1331.2,38,1702,1664
PROD05022,Bluetooth Speaker,Electronics,1955,Free Delivery,1564,31,1986,1955
PROD05023,Smartwatch,Electronics,723,Free Delivery,578.4,43,766,723
PROD05024,Portable Hard Drive,Electronics,917,Free Delivery,733.6,47,964,917
PROD05025,Potato Chips,Snacks & Drinks,151,Free Delivery,120.8,31,182,151
PROD05026,Conditioner,Beauty & Personal Care,1536,Free Delivery,1228.8,34,1570,1536
PROD05027,Energy Bar,Snacks & Drinks,1962,Free Delivery,1569.6,30,1992,1962
PROD05028,Laundry Detergent,Household Essentials,1874,Free Delivery,1499.2,44,1918,1874
PROD05029,Sugar,Groceries & Kitchen Essentials,409,"Free Delivery, 20% on product",327.2,50,459,459
PROD05030,Basmati Rice,Groceries & Kitchen Essentials,1108,"Free Delivery, 20% on product",886.4,31,1139,1139
PROD05031,Sugar,Groceries & Kitchen Essentials,327,"Free Delivery, 20% on product",261.6,37,364,364
PROD05032,Packaged Snacks,Snacks & Drinks,466,Free Delivery,372.8,34,500,466
PROD05033,Bluetooth Speaker,Electronics,1604,Free Delivery,1283.2,33,1637,1604
PROD05034,LED Light Bulb,Electronics,778,Free Delivery,622.4,48,826,778
PROD05035,Energy Bar,Snacks & Drinks,572,Free Delivery,457.6,38,610,572
PROD05036,Fruit Juice,Snacks & Drinks,1041,Free Delivery,832.8,42,1083,1041
PROD05037,Baking Powder,Recipe Ideas,137,Free Delivery,109.6,49,186,137
PROD05038,Laundry Detergent,Household Essentials,256,Free Delivery,204.8,40,296,256
PROD05039,Smartwatch,Electronics,1281,Free Delivery,1024.8,32,1313,1281
PROD05040,Spices,Groceries & Kitchen Essentials,598,"Free Delivery, 20% on product",478.4,47,645,645
PROD05041,LED Light Bulb,Electronics,958,Free Delivery,766.4,32,990,958
PROD05042,Conditioner,Beauty & Personal Care,1574,Free Delivery,1259.2,35,1609,1574
PROD05043,Flavored Milk,Snacks & Drinks,1526,Free Delivery,1220.8,41,1567,1526
PROD05044,Olive Oil,Recipe Ideas,1622,Free Delivery,1297.6,37,1659,1622
PROD05045,Floor Cleaner,Household Essentials,1110,Free Delivery,888,47,1157,1110
PROD05046,Cooking Oil,Groceries & Kitchen Essentials,1302,"Free Delivery, 20% on product",1041.6,31,1333,1333
PROD05047,Wheat Flour,Groceries & Kitchen Essentials,1694,"Free Delivery, 20% on product",1355.2,42,1736,1736
